Datetime,Mud Pump A,React 55 Mud Flow to Mud Pump A,MUD PUMP A SUCTION PRESS,MUD PUMP A SPEED,MUD PUMP A SPEED,PUM-34A- Current,Mud pump A speed,MUD PUMP A CYLINDER 2,MUD PUMP A CYLINDER 3,Mud Pump A Cylinder #1 Temperature,Mud Pump A Cylinder #2 Temperature,Mud Pump A Cylinder #3 Temperature,Mud Pump A Cylinder #4 Temperature
11-Sep-24 07:00:00,RUN,106.42,365.20,41.96,99.26,256.33,41.96,5951.87,5983.28,60.06,50.16,59.31,56.24
11-Sep-24 08:00:00,RUN,122.09,399.26,41.90,99.00,238.92,41.96,4601.30,4620.94,59.35,49.49,58.60,55.27
11-Sep-24 09:00:00,RUN,133.61,398.21,41.99,99.33,210.80,41.96,861.32,889.36,57.59,48.12,57.31,53.47
11-Sep-24 10:00:00,RUN,130.05,523.58,41.98,99.20,255.87,41.96,5959.62,5990.36,58.09,48.08,57.12,53.98
11-Sep-24 11:00:00,RUN,120.91,548.04,41.96,99.25,259.40,41.96,6406.33,6427.02,58.23,47.32,57.85,54.87
11-Sep-24 12:00:00,RUN,105.48,507.45,42.05,99.09,258.95,41.96,6238.63,6257.91,57.93,48.14,57.78,54.85
11-Sep-24 13:00:00,RUN,113.08,515.46,41.96,99.25,259.96,41.96,6393.55,6412.24,58.50,47.82,57.82,54.69
11-Sep-24 14:00:00,RUN,112.78,571.43,42.03,99.17,250.02,41.96,5687.05,5708.82,58.05,47.22,56.25,53.98
11-Sep-24 15:00:00,RUN,140.98,590.27,41.98,99.35,258.13,41.96,6463.83,6483.47,57.89,47.73,57.70,54.32
11-Sep-24 16:00:00,RUN,132.17,555.70,41.98,99.34,270.83,41.96,6928.51,6950.11,58.47,48.12,57.86,54.76
11-Sep-24 17:00:00,RUN,141.79,567.12,41.92,99.46,259.47,41.96,6834.44,6856.04,58.52,48.01,57.77,54.02
11-Sep-24 18:00:00,RUN,135.57,567.73,42.03,99.25,264.97,41.96,6956.18,6973.85,58.33,48.48,57.31,53.26
11-Sep-24 19:00:00,RUN,138.73,525.78,42.06,99.24,262.50,41.96,6839.41,6861.21,58.38,49.15,57.67,53.99
11-Sep-24 20:00:00,RUN,151.57,397.21,42.03,99.28,257.29,41.96,6433.99,6450.88,58.15,48.73,57.85,54.58
11-Sep-24 21:00:00,RUN,161.94,411.84,42.00,99.34,257.56,41.96,6166.16,6190.35,57.44,49.33,56.86,52.48
11-Sep-24 22:00:00,RUN,145.44,395.68,41.98,99.37,262.65,41.96,6206.25,6237.54,57.21,49.86,56.90,52.36
11-Sep-24 23:00:00,RUN,140.90,408.13,42.02,99.31,264.07,41.96,6450.03,6474.58,57.12,48.87,56.43,52.45
12-Sep-24 00:00:00,RUN,148.58,425.31,42.05,99.26,262.79,40.40,6896.49,6923.56,56.85,49.60,56.41,52.37
12-Sep-24 01:00:00,RUN,134.36,403.92,42.02,99.31,265.85,40.40,6766.48,6791.44,57.37,48.50,56.78,53.44
12-Sep-24 02:00:00,RUN,147.09,420.31,42.01,99.35,261.22,40.40,6885.34,6917.98,56.88,49.88,56.82,52.18
12-Sep-24 03:00:00,RUN,158.88,460.36,42.00,99.34,266.47,40.40,6985.48,7014.37,56.65,47.57,56.58,52.66
12-Sep-24 04:00:00,RUN,156.96,429.95,42.01,99.33,264.63,40.40,6664.24,6695.57,57.28,49.72,56.73,52.31
12-Sep-24 05:00:00,RUN,148.31,432.79,42.04,99.27,272.47,40.40,6984.63,7001.86,56.47,46.66,56.12,52.78
12-Sep-24 06:00:00,RUN,148.02,415.20,41.98,99.38,266.25,40.40,6577.71,6607.16,56.72,46.55,56.52,53.88
12-Sep-24 07:00:00,RUN,145.40,419.99,41.99,99.38,270.68,40.40,6859.79,6882.70,56.86,48.03,56.74,52.52
12-Sep-24 08:00:00,RUN,138.45,419.54,41.98,99.38,250.55,40.40,5584.53,5613.99,56.57,44.50,56.26,53.26
12-Sep-24 09:00:00,RUN,141.53,507.31,41.99,99.26,247.73,40.40,5743.68,5766.94,55.89,42.71,55.84,52.96
12-Sep-24 10:00:00,RUN,110.59,503.04,41.97,99.51,263.26,40.40,6705.88,6739.15,57.87,46.90,57.33,54.70
12-Sep-24 11:00:00,RUN,92.53,327.98,38.28,90.46,253.67,40.40,5756.78,5776.91,57.67,48.12,57.08,54.40
12-Sep-24 12:00:00,RUN,95.16,333.90,41.94,99.39,269.67,40.40,7236.78,7257.36,58.91,49.42,57.97,55.51
12-Sep-24 13:00:00,RUN,93.91,328.92,42.00,99.30,262.70,40.40,6447.09,6477.11,58.71,47.49,57.86,56.29
12-Sep-24 14:00:00,RUN,110.83,337.63,42.02,99.26,267.33,40.40,6765.50,6794.94,60.33,51.61,59.98,56.80
12-Sep-24 15:00:00,RUN,117.62,341.73,42.01,99.29,258.48,40.40,6388.47,6408.02,60.53,50.79,60.01,57.38
12-Sep-24 16:00:00,RUN,92.72,301.90,39.97,95.90,262.40,40.40,5957.42,5982.94,59.32,49.56,58.70,55.75
12-Sep-24 17:00:00,RUN,78.41,304.11,34.05,77.66,247.84,40.40,5912.76,5931.08,58.75,50.16,57.97,54.20
12-Sep-24 18:00:00,RUN,82.16,317.17,32.33,77.04,254.64,40.40,6016.32,6041.19,57.81,50.20,57.02,53.34
12-Sep-24 19:00:00,RUN,81.94,320.18,32.81,77.51,255.60,40.40,6104.81,6134.24,56.67,47.69,56.51,52.74
12-Sep-24 20:00:00,RUN,79.55,296.51,29.77,69.38,259.58,40.40,6438.56,6459.41,55.15,43.27,55.30,51.75
12-Sep-24 21:00:00,RUN,99.89,304.98,41.98,99.36,266.27,40.40,6636.35,6659.86,56.82,44.29,56.72,52.50
12-Sep-24 22:00:00,RUN,97.33,344.07,41.98,99.35,265.85,40.40,6860.71,6878.81,57.28,43.67,56.57,53.55
12-Sep-24 23:00:00,RUN,120.99,365.65,41.96,99.40,261.34,40.40,6776.78,6808.78,57.54,43.82,56.53,53.38
13-Sep-24 00:00:00,RUN,105.18,337.10,42.01,99.30,266.65,41.44,6649.96,6670.82,58.04,46.30,57.41,54.04
13-Sep-24 01:00:00,RUN,106.29,339.18,42.03,99.28,263.38,41.44,6652.64,6677.86,59.78,51.86,58.36,57.21
13-Sep-24 02:00:00,RUN,125.40,334.99,42.02,99.29,263.34,41.44,6546.50,6566.63,60.22,52.79,59.19,57.22
13-Sep-24 03:00:00,RUN,108.37,304.03,42.01,99.32,262.98,41.44,6233.93,6260.10,60.97,51.54,59.80,56.73
13-Sep-24 04:00:00,RUN,119.05,295.84,41.99,99.37,253.37,41.44,5798.77,5824.31,59.62,47.60,58.80,56.39
13-Sep-24 05:00:00,RUN,103.06,289.55,41.99,99.36,260.15,41.44,5954.43,5983.27,60.63,50.60,59.57,56.52
13-Sep-24 06:00:00,RUN,181.59,464.93,41.98,99.38,257.55,41.44,6447.47,6469.07,59.77,48.42,58.50,55.17
13-Sep-24 07:00:00,RUN,162.88,441.01,41.99,99.37,262.33,41.44,6521.59,6551.04,59.65,52.56,59.25,56.35
13-Sep-24 08:00:00,RUN,120.62,433.06,42.00,99.47,244.97,41.44,5345.32,5370.84,58.01,51.60,57.67,55.67
13-Sep-24 09:00:00,RUN,79.55,237.35,31.09,74.20,249.03,41.44,5072.58,5102.18,56.99,49.62,55.30,53.30
13-Sep-24 10:00:00,RUN,119.98,488.03,42.00,99.30,271.58,41.44,7214.35,7234.99,56.87,50.64,55.44,52.43
13-Sep-24 11:00:00,RUN,124.60,449.42,42.01,99.26,253.86,41.44,5757.99,5787.96,56.84,49.81,56.42,53.65
13-Sep-24 12:00:00,RUN,121.75,473.04,41.95,99.49,260.55,41.44,6383.62,6413.59,57.68,50.48,56.98,54.80
13-Sep-24 13:00:00,RUN,132.61,467.64,41.99,99.34,272.47,41.44,7113.38,7140.91,57.86,50.08,56.28,54.63
13-Sep-24 14:00:00,RUN,112.09,543.25,41.98,99.33,262.41,41.44,6917.90,6938.94,56.60,48.09,55.35,54.05
13-Sep-24 15:00:00,RUN,109.42,467.82,41.97,99.40,249.47,41.44,5509.01,5527.94,57.35,50.17,55.67,54.72
13-Sep-24 16:00:00,RUN,149.42,541.76,42.01,99.32,265.16,41.44,7304.66,7329.53,58.01,51.25,57.48,55.11
13-Sep-24 17:00:00,RUN,186.83,543.12,41.89,99.53,261.92,41.44,6688.97,6713.19,57.99,50.16,57.12,55.45
13-Sep-24 18:00:00,RUN,156.57,526.15,42.00,99.33,258.91,41.44,6459.09,6483.96,58.37,49.80,57.79,55.96
13-Sep-24 19:00:00,RUN,163.16,547.11,41.98,99.34,263.21,41.44,6831.09,6859.76,59.14,50.05,58.62,56.49
13-Sep-24 20:00:00,RUN,146.11,548.82,42.06,99.20,269.90,41.44,7052.84,7074.18,59.72,52.69,58.53,56.57
13-Sep-24 21:00:00,RUN,142.08,541.58,41.99,99.34,262.30,41.44,7079.05,7107.98,59.75,53.01,59.58,56.09
13-Sep-24 22:00:00,RUN,143.97,550.32,42.01,99.28,263.78,41.44,7022.42,7049.53,60.05,52.45,59.47,56.41
13-Sep-24 23:00:00,RUN,140.08,526.58,41.96,99.43,267.71,41.44,7011.50,7034.48,59.63,50.48,58.75,56.18
14-Sep-24 00:00:00,RUN,147.68,554.40,42.03,99.29,262.74,41.85,6934.12,6960.12,59.56,52.47,59.35,56.70
14-Sep-24 01:00:00,RUN,167.51,567.66,41.99,99.33,264.55,41.85,6941.23,6965.38,59.92,53.97,59.02,56.88
14-Sep-24 02:00:00,RUN,134.39,491.79,42.01,99.31,256.08,41.85,6418.75,6445.78,60.40,53.49,59.76,57.72
14-Sep-24 03:00:00,RUN,128.38,451.98,42.00,99.31,248.40,41.85,5405.16,5434.54,60.70,53.77,60.46,57.94
14-Sep-24 04:00:00,RUN,127.75,504.58,41.99,99.45,248.88,41.85,5603.36,5634.85,60.08,53.15,58.69,57.13
14-Sep-24 05:00:00,RUN,119.51,466.86,42.03,99.33,249.90,41.85,5891.47,5910.46,59.49,51.64,59.73,56.26
14-Sep-24 06:00:00,RUN,126.77,483.84,41.98,99.38,249.68,41.85,5683.18,5705.44,58.32,51.57,57.64,55.87
14-Sep-24 07:00:00,RUN,145.76,559.47,42.00,99.36,272.05,41.85,7603.47,7631.61,58.77,52.00,58.00,55.90
14-Sep-24 08:00:00,RUN,129.23,455.01,41.98,99.34,250.79,41.85,5690.23,5710.52,58.86,53.10,58.79,56.25
14-Sep-24 09:00:00,RUN,123.48,344.66,41.98,99.49,229.63,41.85,3824.02,3842.31,56.80,50.48,56.07,54.55
14-Sep-24 10:00:00,RUN,132.58,458.90,42.03,99.23,266.66,41.85,6895.12,6925.18,57.94,52.04,57.47,55.55
14-Sep-24 11:00:00,RUN,114.43,490.53,41.99,99.31,245.78,41.85,5632.31,5660.47,56.93,49.63,55.76,54.27
14-Sep-24 12:00:00,RUN,117.93,527.04,41.97,99.40,243.86,41.85,5542.77,5570.26,57.57,50.70,56.83,54.84
14-Sep-24 13:00:00,RUN,117.56,528.70,41.99,99.36,256.01,41.85,5821.88,5849.45,57.35,50.23,56.63,54.96
14-Sep-24 14:00:00,RUN,123.45,535.52,41.92,99.44,246.21,41.85,5408.59,5431.00,57.41,50.32,57.14,55.06
14-Sep-24 15:00:00,RUN,122.03,531.83,41.99,99.36,252.72,41.85,5726.88,5753.06,56.25,49.40,55.55,53.57
14-Sep-24 16:00:00,RUN,120.90,533.00,41.95,99.47,250.00,41.85,5710.02,5740.78,56.04,49.16,55.01,53.20
14-Sep-24 17:00:00,RUN,122.52,505.44,42.01,99.29,249.41,41.85,5584.35,5610.53,56.52,49.08,55.57,54.18
14-Sep-24 18:00:00,RUN,164.85,569.22,42.04,99.35,250.39,41.85,6080.46,6108.60,56.34,48.37,55.73,53.92
14-Sep-24 19:00:00,RUN,138.46,528.79,42.02,99.27,272.12,41.85,7447.51,7470.99,56.29,49.41,55.72,54.80
14-Sep-24 20:00:00,RUN,157.44,534.79,42.04,99.26,263.15,41.85,6647.68,6679.64,57.72,50.12,56.60,55.29
14-Sep-24 21:00:00,RUN,158.66,580.67,41.95,99.44,263.15,41.85,7307.24,7329.27,58.63,50.56,57.54,56.00
14-Sep-24 22:00:00,RUN,164.78,564.43,42.05,99.26,263.92,41.85,6700.75,6726.80,59.46,50.95,58.79,56.45
14-Sep-24 23:00:00,RUN,148.46,582.57,41.98,99.39,265.60,41.85,7218.24,7234.91,59.06,50.49,58.38,56.44
15-Sep-24 00:00:00,RUN,173.74,603.73,42.01,99.33,263.88,41.78,6936.28,6956.90,59.52,51.76,58.35,56.72
15-Sep-24 01:00:00,RUN,194.37,604.36,42.03,99.30,262.83,41.78,7001.69,7024.75,59.10,46.86,58.97,54.40
15-Sep-24 02:00:00,RUN,173.30,583.96,42.00,99.34,266.43,41.78,6817.85,6850.53,59.50,47.82,59.25,55.61
15-Sep-24 03:00:00,RUN,157.73,576.37,42.03,99.27,262.17,41.78,7004.77,7028.70,58.83,46.16,58.66,55.35
15-Sep-24 04:00:00,RUN,166.15,584.76,41.97,99.39,264.55,41.78,6961.91,6982.05,59.25,49.90,59.06,55.30
15-Sep-24 05:00:00,RUN,167.32,574.17,41.95,99.44,261.89,41.78,6916.56,6934.23,58.50,47.97,58.93,54.63
15-Sep-24 06:00:00,RUN,135.62,565.41,41.98,99.40,269.74,41.78,7074.64,7100.82,58.44,47.40,58.83,55.63
15-Sep-24 07:00:00,RUN,145.23,542.58,42.00,99.34,263.70,41.78,6744.12,6769.64,58.39,46.76,59.00,54.89
15-Sep-24 08:00:00,RUN,97.02,372.44,41.82,97.55,251.10,41.78,6012.89,6029.25,58.80,46.75,58.71,54.29
15-Sep-24 09:00:00,RUN,127.24,425.29,42.03,99.41,255.19,41.78,5884.99,5915.55,56.28,44.00,56.41,53.32
15-Sep-24 10:00:00,RUN,120.79,472.64,42.00,99.33,265.21,41.78,7029.15,7055.96,56.66,45.27,57.47,53.62
15-Sep-24 11:00:00,RUN,120.65,424.46,42.00,99.34,255.14,41.78,6259.79,6279.93,58.57,50.48,58.31,56.00
15-Sep-24 12:00:00,RUN,112.00,429.24,41.97,99.40,253.14,41.78,6003.25,6033.36,57.31,49.50,57.19,54.35
15-Sep-24 13:00:00,RUN,80.51,331.68,32.35,76.65,280.24,41.78,7697.45,7716.63,57.42,48.54,57.30,54.93
15-Sep-24 14:00:00,RUN,112.78,463.42,42.01,99.30,259.28,41.78,6751.32,6778.15,58.62,51.14,58.83,55.98
15-Sep-24 15:00:00,RUN,146.48,535.36,41.97,99.37,267.07,41.78,7048.29,7068.57,58.77,48.83,59.10,56.68
15-Sep-24 16:00:00,RUN,126.51,468.39,42.01,99.30,262.00,41.78,6490.83,6513.08,60.80,52.91,60.93,57.87
15-Sep-24 17:00:00,RUN,171.06,530.75,41.99,99.34,262.38,41.78,6793.77,6823.82,60.82,53.00,60.49,56.87
15-Sep-24 18:00:00,RUN,183.30,555.44,41.97,99.38,270.02,41.78,7024.07,7046.32,60.01,51.37,60.10,56.72
15-Sep-24 19:00:00,RUN,163.32,515.75,42.03,99.28,268.37,41.78,6761.39,6791.32,59.91,49.15,59.80,57.13
15-Sep-24 20:00:00,RUN,138.36,506.53,41.96,99.39,267.16,41.78,6962.77,6993.55,59.12,48.33,59.59,55.70
15-Sep-24 21:00:00,RUN,143.93,499.85,42.00,99.31,262.66,41.78,6803.57,6823.03,58.80,46.64,58.89,55.96
15-Sep-24 22:00:00,RUN,167.25,538.46,41.98,99.37,262.79,41.78,7010.76,7037.07,59.54,51.81,59.54,55.55
15-Sep-24 23:00:00,RUN,168.43,531.59,42.00,99.34,259.89,41.78,6916.01,6946.88,58.36,46.16,58.90,54.58
16-Sep-24 00:00:00,RUN,149.40,515.37,42.00,99.32,275.12,42.00,6940.08,6968.79,60.03,54.21,59.41,57.15
16-Sep-24 01:00:00,RUN,149.83,507.50,42.05,99.24,261.19,42.00,6894.61,6914.61,60.02,54.90,58.95,57.22
16-Sep-24 02:00:00,RUN,121.50,484.77,42.00,99.34,265.52,42.00,7019.97,7036.53,60.40,54.26,59.77,57.02
16-Sep-24 03:00:00,RUN,203.11,525.33,41.98,99.39,259.52,42.00,6646.27,6669.83,61.05,53.17,59.64,56.07
16-Sep-24 04:00:00,RUN,122.68,472.42,41.99,99.35,269.46,42.00,6973.06,6997.91,60.70,52.88,59.07,54.88
16-Sep-24 05:00:00,RUN,165.47,524.02,41.99,99.36,263.41,42.00,6978.25,7001.16,60.18,53.82,59.16,55.33
16-Sep-24 06:00:00,RUN,163.87,509.13,42.04,99.28,261.09,42.00,6754.91,6777.81,59.98,49.31,58.65,54.70
16-Sep-24 07:00:00,RUN,166.09,531.25,42.00,99.35,267.31,42.00,7158.89,7186.38,59.94,52.97,58.88,54.33
16-Sep-24 08:00:00,RUN,133.16,461.97,41.97,99.42,242.44,42.00,4924.21,4956.80,59.45,50.62,58.09,54.54
16-Sep-24 09:00:00,RUN,154.89,434.40,42.01,99.32,252.58,42.00,5872.24,5898.72,58.89,49.80,57.67,55.26
16-Sep-24 10:00:00,RUN,167.43,510.43,41.96,99.38,267.20,42.00,6835.66,6863.78,60.74,50.17,59.74,56.72
16-Sep-24 11:00:00,RUN,158.52,523.50,42.01,99.29,266.03,42.00,7161.19,7185.10,60.93,49.73,61.15,54.88
16-Sep-24 12:00:00,RUN,142.41,502.17,42.06,99.20,262.45,42.00,6699.29,6720.58,61.33,52.35,61.22,58.08
16-Sep-24 13:00:00,RUN,146.63,503.54,42.00,99.30,268.20,42.00,6973.15,6993.58,61.67,53.78,61.71,58.21
16-Sep-24 14:00:00,RUN,156.39,505.84,42.01,99.26,259.59,42.00,6617.15,6645.29,62.00,54.27,61.93,59.50
16-Sep-24 15:00:00,RUN,140.28,493.18,41.96,99.37,258.72,42.00,6586.34,6607.02,62.73,52.28,62.36,58.16
16-Sep-24 16:00:00,RUN,140.99,499.10,41.98,99.32,268.79,42.00,6972.36,7003.13,62.49,53.11,62.47,58.00
16-Sep-24 17:00:00,RUN,130.58,474.63,42.05,99.23,255.80,42.00,6673.27,6700.10,62.83,54.25,62.50,58.09
16-Sep-24 18:00:00,RUN,157.98,484.09,41.98,99.34,266.93,42.00,6957.48,6978.43,61.76,56.61,62.07,57.36
16-Sep-24 19:00:00,RUN,153.52,479.26,42.00,99.29,263.75,42.00,6756.50,6784.62,62.00,55.36,62.45,58.17
16-Sep-24 20:00:00,RUN,149.12,484.60,42.02,99.24,262.23,42.00,6638.16,6660.13,62.09,54.38,62.21,57.29
16-Sep-24 21:00:00,RUN,152.29,477.21,41.99,99.32,270.30,42.00,7176.16,7201.61,62.34,55.97,61.68,58.92
16-Sep-24 22:00:00,RUN,141.26,489.06,41.99,99.30,261.86,42.00,6668.30,6690.22,62.61,52.52,61.45,56.90
16-Sep-24 23:00:00,RUN,172.20,517.36,42.00,99.31,261.94,42.00,6964.36,6988.59,61.85,52.38,62.04,59.29
17-Sep-24 00:00:00,RUN,154.96,531.91,42.02,99.29,264.58,42.00,6961.34,6984.95,61.93,50.53,61.80,55.18
17-Sep-24 01:00:00,RUN,150.66,501.29,42.08,99.18,261.47,42.00,6756.70,6790.10,62.01,51.53,61.00,56.88
17-Sep-24 02:00:00,RUN,202.49,516.49,41.99,99.34,268.96,42.00,6851.48,6882.76,61.87,53.13,61.70,56.03
17-Sep-24 03:00:00,RUN,166.87,511.26,41.99,99.35,269.25,42.00,6888.14,6920.14,61.26,50.16,60.24,57.48
17-Sep-24 04:00:00,RUN,160.44,509.18,42.01,99.30,264.73,42.00,6844.20,6870.45,61.30,56.22,59.77,56.66
17-Sep-24 05:00:00,RUN,163.25,515.17,42.01,99.29,267.15,42.00,6991.35,7024.72,61.52,55.83,59.97,57.53
17-Sep-24 06:00:00,RUN,151.95,499.13,42.09,99.18,264.62,42.00,6912.63,6930.31,61.20,56.94,60.42,58.26
17-Sep-24 07:00:00,RUN,151.05,506.60,42.00,99.33,261.07,42.00,6917.56,6942.43,60.96,56.21,60.50,57.98
17-Sep-24 08:00:00,RUN,155.43,471.15,41.97,99.38,245.61,42.00,5113.95,5145.96,60.25,55.86,59.25,57.58
17-Sep-24 09:00:00,RUN,150.07,470.29,42.02,99.30,261.15,42.00,6676.25,6701.66,58.38,54.08,57.55,55.14
17-Sep-24 10:00:00,RUN,149.36,513.39,41.97,99.39,260.76,42.00,6446.15,6478.20,60.30,55.39,59.42,57.38
17-Sep-24 11:00:00,RUN,134.11,441.93,42.02,99.28,254.92,42.00,6024.94,6053.65,60.95,54.89,59.81,56.49
17-Sep-24 12:00:00,RUN,143.39,516.51,41.99,99.33,259.38,42.00,6663.44,6692.28,61.55,51.21,61.46,56.52
17-Sep-24 13:00:00,RUN,151.96,524.79,42.03,99.27,262.76,42.00,6947.14,6969.11,62.08,53.50,61.15,58.64
17-Sep-24 14:00:00,RUN,149.23,547.35,42.03,99.24,268.35,42.00,7225.20,7241.62,61.72,52.59,62.02,57.18
17-Sep-24 15:00:00,RUN,138.51,525.05,41.99,99.29,265.14,42.00,6742.92,6768.52,62.39,54.29,62.37,57.58
17-Sep-24 16:00:00,RUN,134.88,508.38,42.02,99.26,261.97,42.00,6847.36,6877.46,62.56,53.68,62.25,59.60
17-Sep-24 17:00:00,RUN,147.93,516.69,42.02,99.25,265.71,42.00,6912.81,6933.75,62.41,53.37,61.34,59.19
17-Sep-24 18:00:00,RUN,122.92,488.17,42.01,99.28,265.05,42.00,6917.39,6939.64,62.68,53.73,61.45,59.27
17-Sep-24 19:00:00,RUN,128.73,461.42,41.96,99.37,260.37,42.00,6402.30,6424.73,62.80,53.73,62.03,59.55
17-Sep-24 20:00:00,RUN,133.81,459.45,42.06,99.24,250.84,42.00,6015.56,6038.73,62.66,52.44,61.09,57.85
17-Sep-24 21:00:00,RUN,117.25,286.45,42.00,99.32,255.81,42.00,5944.81,5972.60,62.03,51.96,60.66,56.55
17-Sep-24 22:00:00,RUN,114.21,313.80,42.04,99.28,250.40,42.00,5465.09,5491.32,61.83,56.12,61.15,58.43
17-Sep-24 23:00:00,RUN,121.69,328.91,41.97,99.39,259.77,42.00,6147.44,6172.22,61.74,53.21,61.08,57.45
18-Sep-24 00:00:00,RUN,111.19,348.84,42.01,99.31,258.58,42.00,6474.07,6498.66,61.21,56.78,60.32,57.40
18-Sep-24 01:00:00,RUN,116.79,392.81,41.97,99.42,270.95,42.00,6765.22,6792.16,60.46,52.15,59.02,57.13
18-Sep-24 02:00:00,RUN,124.53,393.64,41.96,99.41,265.68,42.00,7099.45,7123.56,60.48,49.82,58.80,55.87
18-Sep-24 03:00:00,RUN,116.08,396.40,42.03,99.29,265.94,42.00,6886.76,6910.21,60.13,51.92,59.00,56.15
18-Sep-24 04:00:00,RUN,109.96,385.86,42.03,99.34,265.62,42.00,6712.23,6733.93,59.91,49.07,58.46,54.37
18-Sep-24 05:00:00,RUN,111.29,399.51,42.02,99.28,262.83,42.00,6509.81,6536.64,59.32,52.63,57.98,55.97
18-Sep-24 06:00:00,RUN,119.23,398.24,42.04,99.34,266.81,42.00,6695.69,6725.79,59.21,51.57,57.92,55.53
18-Sep-24 07:00:00,RUN,127.33,363.30,42.00,99.35,246.25,42.00,5584.86,5607.11,57.34,50.38,56.30,53.77
18-Sep-24 08:00:00,RUN,133.84,335.26,41.98,99.39,242.22,42.00,4866.87,4888.41,57.75,52.86,56.72,55.03
18-Sep-24 09:00:00,RUN,96.35,357.45,41.96,99.57,241.97,42.00,4784.67,4806.62,56.38,47.63,55.11,52.47
18-Sep-24 10:00:00,RUN,103.92,472.15,41.99,99.35,264.63,42.00,6842.48,6871.99,57.54,49.43,56.61,53.96
18-Sep-24 11:00:00,RUN,101.54,473.38,42.07,99.21,258.46,42.00,6585.61,6605.58,58.13,50.21,56.91,55.02
18-Sep-24 12:00:00,RUN,113.86,462.93,41.99,99.32,268.88,42.00,7227.88,7254.91,59.01,52.64,58.10,56.32
18-Sep-24 13:00:00,RUN,118.97,470.22,41.95,99.40,281.46,42.00,7561.37,7592.78,58.46,52.92,57.99,55.06
18-Sep-24 14:00:00,RUN,107.76,458.58,42.00,99.29,259.14,42.00,6545.30,6571.74,58.15,50.76,58.01,54.04
18-Sep-24 15:00:00,RUN,137.04,519.72,41.96,99.37,257.68,42.00,6189.11,6219.87,58.48,51.05,58.00,54.91
18-Sep-24 16:00:00,RUN,134.07,513.35,42.01,99.35,252.52,42.00,5852.04,5881.49,60.28,55.14,59.60,57.12
18-Sep-24 17:00:00,RUN,148.71,569.11,42.02,99.26,243.34,42.00,5261.69,5290.49,60.27,49.77,60.17,55.36
18-Sep-24 18:00:00,RUN,144.59,557.32,42.01,99.36,254.25,42.00,5900.48,5927.96,60.43,49.86,60.34,55.64
18-Sep-24 19:00:00,RUN,146.05,596.73,41.98,99.37,245.76,42.00,5159.12,5185.89,59.94,55.72,59.98,56.41
18-Sep-24 20:00:00,RUN,167.25,560.09,42.05,99.21,265.13,42.00,7045.39,7068.45,60.57,54.50,59.86,56.98
18-Sep-24 21:00:00,RUN,119.70,558.50,42.00,99.27,266.37,42.00,7065.98,7085.39,61.04,56.33,60.75,57.80
18-Sep-24 22:00:00,RUN,166.94,585.93,42.00,99.30,258.49,42.00,6676.62,6699.90,62.19,51.56,61.14,58.59
18-Sep-24 23:00:00,RUN,144.35,571.76,42.01,99.29,268.07,42.00,7148.77,7169.54,62.08,54.80,61.10,58.58
19-Sep-24 00:00:00,RUN,141.17,544.88,42.05,99.20,260.28,41.99,6789.86,6809.25,61.53,56.54,61.00,57.32
19-Sep-24 01:00:00,RUN,145.97,567.23,42.01,99.31,266.60,41.99,6935.04,6958.95,61.39,56.84,60.10,58.02
19-Sep-24 02:00:00,RUN,157.54,568.61,42.06,99.21,261.01,41.99,6759.41,6790.70,61.31,52.25,60.37,57.42
19-Sep-24 03:00:00,RUN,130.62,539.89,41.98,99.37,262.73,41.99,6695.92,6716.80,61.16,52.40,59.67,57.27
19-Sep-24 04:00:00,RUN,140.95,550.81,41.96,99.38,260.36,41.99,6579.02,6598.00,61.14,52.78,60.35,56.90
19-Sep-24 05:00:00,RUN,150.11,549.30,42.01,99.30,257.00,41.99,6400.03,6418.87,61.61,50.15,59.66,57.01
19-Sep-24 06:00:00,RUN,143.88,557.81,42.00,99.33,259.72,41.99,6286.47,6314.61,61.64,50.43,59.59,57.09
19-Sep-24 07:00:00,RUN,123.28,487.63,42.01,99.33,248.91,41.99,5814.74,5838.95,61.58,51.48,60.22,57.29
19-Sep-24 08:00:00,RUN,130.31,298.62,42.01,99.36,252.29,41.99,5655.30,5684.60,59.60,51.31,58.56,55.74
19-Sep-24 09:00:00,RUN,121.82,342.71,42.01,99.37,240.03,41.99,4969.22,4995.57,57.93,52.85,57.13,54.23
19-Sep-24 10:00:00,RUN,150.75,594.67,41.98,99.48,254.33,41.99,6089.91,6121.83,57.67,51.51,56.61,53.90
19-Sep-24 11:00:00,RUN,145.37,584.04,42.04,99.32,255.56,41.99,6288.46,6319.83,58.03,52.26,56.93,54.35
19-Sep-24 12:00:00,RUN,122.05,482.91,41.99,99.43,248.47,41.99,5991.76,6008.36,60.29,53.46,59.58,55.71
19-Sep-24 13:00:00,RUN,140.78,541.49,42.00,99.41,256.96,41.99,5930.61,5961.98,59.81,50.54,58.86,55.38
19-Sep-24 14:00:00,RUN,126.73,561.33,42.00,99.39,255.44,41.99,6576.22,6597.53,61.24,52.11,60.03,57.62
19-Sep-24 15:00:00,RUN,137.56,563.20,42.03,99.41,262.74,41.99,6834.38,6858.48,61.95,53.91,61.19,58.46
19-Sep-24 16:00:00,RUN,145.95,572.45,42.01,99.38,265.27,41.99,7037.99,7068.09,62.39,54.95,62.15,57.92
