Datetime,Mud Pump B,MUD PUMP B SLEECTED PRESSURE,MUD PUMP B SPEED,MUD PUMP B SPEED,Mud Pump B Current,MUD PUMP B SPEED,MUD PUMP B CYLINDER 1,MUD PUMP B CYLINDER 3,Mud Pump B Cylinder #1 Temperature,Mud Pump B Cylinder #2 Temperature,Mud Pump B Cylinder #3 Temperature,Mud Pump B Cylinder #4 Temperature
11-Sep-24 17:00:00,STOP,6862.40,Bad,-5.00,Bad,Bad,9.52,-3.52,34.67,34.06,18.61,29.90
11-Sep-24 18:00:00,STOP,6982.08,Bad,-5.00,Bad,Bad,8.87,-2.21,30.96,30.39,18.01,27.44
11-Sep-24 19:00:00,STOP,6849.74,Bad,-5.00,Bad,Bad,9.60,8.29,28.14,27.73,17.25,25.37
11-Sep-24 20:00:00,STOP,6446.75,Bad,-5.00,Bad,Bad,9.54,10.17,25.62,25.70,16.24,23.69
11-Sep-24 21:00:00,STOP,6180.02,Bad,-5.00,Bad,Bad,8.87,10.85,23.85,23.65,15.47,21.99
11-Sep-24 22:00:00,STOP,6239.91,Bad,-5.00,Bad,Bad,9.59,8.87,22.30,22.25,15.16,20.91
11-Sep-24 23:00:00,STOP,6472.52,Bad,-5.00,Bad,Bad,9.50,17.99,21.02,20.58,14.59,19.70
12-Sep-24 00:00:00,STOP,6924.27,Bad,-5.00,Bad,Bad,10.17,22.58,19.87,19.63,14.45,18.63
12-Sep-24 01:00:00,STOP,6798.48,Bad,-5.00,Bad,Bad,10.17,30.40,19.04,19.00,14.70,18.27
12-Sep-24 02:00:00,STOP,6909.00,Bad,-5.00,Bad,Bad,9.55,22.59,18.09,17.56,13.65,17.15
12-Sep-24 03:00:00,STOP,7007.38,Bad,-5.00,Bad,Bad,9.59,26.50,17.23,16.61,13.32,16.63
12-Sep-24 04:00:00,STOP,6698.48,Bad,-5.00,Bad,Bad,10.17,27.84,16.81,16.24,13.42,16.27
12-Sep-24 05:00:00,STOP,7014.12,Bad,-5.00,Bad,Bad,10.25,31.78,16.24,15.52,13.07,15.77
12-Sep-24 06:00:00,STOP,6609.49,Bad,-5.00,Bad,Bad,9.57,30.43,15.52,14.77,12.92,15.34
12-Sep-24 07:00:00,STOP,6884.50,Bad,-5.00,Bad,Bad,10.17,31.11,15.23,14.39,12.74,14.98
12-Sep-24 08:00:00,STOP,5621.32,Bad,-5.00,Bad,Bad,10.17,34.29,14.74,13.86,12.77,14.70
12-Sep-24 09:00:00,STOP,5763.18,Bad,-5.00,Bad,Bad,10.17,40.16,14.77,13.97,13.54,14.84
12-Sep-24 10:00:00,STOP,6739.92,Bad,-5.00,Bad,Bad,10.85,47.31,14.95,14.29,14.58,15.11
12-Sep-24 11:00:00,STOP,5782.20,Bad,-5.00,Bad,Bad,10.80,52.52,15.35,14.81,14.41,15.62
12-Sep-24 12:00:00,STOP,7254.69,Bad,-5.00,Bad,Bad,10.17,64.25,16.03,15.51,16.24,16.23
12-Sep-24 13:00:00,STOP,6465.25,Bad,-5.00,Bad,Bad,9.58,61.71,16.07,15.49,16.16,16.07
12-Sep-24 14:00:00,STOP,6806.98,Bad,-5.00,Bad,Bad,9.53,63.62,16.22,15.71,16.39,16.23
12-Sep-24 15:00:00,STOP,6424.64,Bad,-5.00,Bad,Bad,10.22,64.98,16.41,15.85,16.51,16.35
12-Sep-24 16:00:00,STOP,5975.44,Bad,-5.00,Bad,Bad,10.17,70.79,16.93,16.41,17.35,17.00
12-Sep-24 17:00:00,STOP,5919.55,Bad,-5.00,Bad,Bad,10.17,61.02,16.89,16.28,16.67,16.70
12-Sep-24 18:00:00,STOP,6037.24,Bad,-5.00,Bad,Bad,9.52,57.10,16.76,16.26,16.26,16.53
12-Sep-24 19:00:00,STOP,6119.72,Bad,-5.00,Bad,Bad,9.54,42.76,15.87,15.26,14.57,15.39
12-Sep-24 20:00:00,STOP,6449.86,Bad,-5.00,Bad,Bad,10.17,36.32,15.37,14.59,13.71,14.66
12-Sep-24 21:00:00,STOP,6663.56,Bad,-5.00,Bad,Bad,9.54,35.57,15.04,14.24,13.60,14.32
12-Sep-24 22:00:00,STOP,6874.60,Bad,-5.00,Bad,Bad,9.50,31.03,14.49,13.77,13.19,13.51
12-Sep-24 23:00:00,STOP,6785.91,Bad,-5.00,Bad,Bad,10.17,25.19,14.00,13.18,12.63,12.88
13-Sep-24 00:00:00,STOP,6654.95,Bad,-5.00,Bad,Bad,10.17,21.91,13.58,12.72,11.92,12.13
13-Sep-24 01:00:00,STOP,6674.71,Bad,-5.00,Bad,Bad,10.24,18.62,13.28,12.22,11.37,11.47
13-Sep-24 02:00:00,STOP,6563.39,Bad,-5.00,Bad,Bad,11.48,18.62,12.95,11.88,11.28,11.27
13-Sep-24 03:00:00,STOP,6259.72,Bad,-5.00,Bad,Bad,10.80,15.39,12.38,11.28,10.52,10.67
13-Sep-24 04:00:00,STOP,5825.95,Bad,-5.00,Bad,Bad,10.20,14.08,11.85,10.86,10.07,10.01
13-Sep-24 05:00:00,STOP,5982.74,Bad,-5.00,Bad,Bad,9.50,13.50,11.66,10.60,10.17,9.92
13-Sep-24 06:00:00,STOP,6470.10,Bad,-5.00,Bad,Bad,9.52,18.65,11.62,10.75,10.57,10.35
13-Sep-24 07:00:00,STOP,6540.18,Bad,-5.00,Bad,Bad,10.82,17.34,11.37,10.42,10.53,10.24
13-Sep-24 08:00:00,STOP,5382.27,Bad,-5.00,Bad,Bad,10.17,17.34,11.31,10.35,10.69,10.10
13-Sep-24 09:00:00,STOP,5104.72,Bad,-5.00,Bad,Bad,10.85,20.60,11.33,10.46,11.07,10.28
13-Sep-24 10:00:00,STOP,7227.08,Bad,-5.00,Bad,Bad,10.17,28.42,11.72,10.99,12.26,11.20
13-Sep-24 11:00:00,STOP,5793.69,Bad,-5.00,Bad,Bad,10.85,37.55,12.55,11.90,13.56,12.32
13-Sep-24 12:00:00,STOP,6421.14,Bad,-5.00,Bad,Bad,10.17,44.79,13.55,12.95,14.91,13.65
13-Sep-24 13:00:00,STOP,7138.53,Bad,-5.00,Bad,Bad,9.55,44.75,14.24,13.69,15.40,14.29
13-Sep-24 14:00:00,STOP,6939.05,Bad,-5.00,Bad,Bad,10.17,43.48,14.80,14.22,15.67,14.76
13-Sep-24 15:00:00,STOP,5538.05,Bad,-5.00,Bad,Bad,10.17,42.84,15.39,14.86,16.13,15.23
13-Sep-24 16:00:00,STOP,7349.26,Bad,-5.00,Bad,Bad,10.17,45.37,15.91,15.36,16.71,15.90
13-Sep-24 17:00:00,STOP,6724.73,Bad,-5.00,Bad,Bad,9.52,40.81,16.26,15.74,16.68,15.99
13-Sep-24 18:00:00,STOP,6473.84,Bad,-5.00,Bad,Bad,10.17,38.20,16.44,15.92,16.56,15.95
13-Sep-24 19:00:00,STOP,6857.67,Bad,-5.00,Bad,Bad,10.26,36.26,16.45,15.85,16.24,15.84
13-Sep-24 20:00:00,STOP,7075.33,Bad,-5.00,Bad,Bad,10.17,32.96,16.46,15.80,16.07,15.72
13-Sep-24 21:00:00,STOP,7092.20,Bad,-5.00,Bad,Bad,9.59,33.06,16.58,15.99,16.24,15.95
13-Sep-24 22:00:00,STOP,7065.19,Bad,-5.00,Bad,Bad,9.54,29.73,16.53,15.94,16.21,15.86
13-Sep-24 23:00:00,STOP,7004.54,Bad,-5.00,Bad,Bad,10.17,29.73,16.51,15.90,16.15,15.80
14-Sep-24 00:00:00,STOP,6955.82,Bad,-5.00,Bad,Bad,9.54,29.05,16.52,15.93,16.18,15.83
14-Sep-24 01:00:00,STOP,6965.70,Bad,-5.00,Bad,Bad,9.60,30.45,16.63,16.14,16.32,16.04
14-Sep-24 02:00:00,STOP,6439.34,Bad,-5.00,Bad,Bad,10.22,29.05,16.69,16.17,16.40,16.05
14-Sep-24 03:00:00,STOP,5439.64,Bad,-5.00,Bad,Bad,9.55,29.75,16.82,16.38,16.56,16.07
14-Sep-24 04:00:00,STOP,5621.76,Bad,-5.00,Bad,Bad,10.17,29.73,16.93,16.47,16.70,16.16
14-Sep-24 05:00:00,STOP,5918.43,Bad,-5.00,Bad,Bad,10.17,31.69,17.11,16.69,16.90,16.46
14-Sep-24 06:00:00,STOP,5704.28,Bad,-5.00,Bad,Bad,9.57,29.13,17.08,16.59,16.71,16.23
14-Sep-24 07:00:00,STOP,7621.66,Bad,-5.00,Bad,Bad,9.52,30.38,17.24,16.75,16.92,16.47
14-Sep-24 08:00:00,STOP,5726.88,Bad,-5.00,Bad,Bad,10.17,29.73,17.35,16.87,17.18,16.63
14-Sep-24 09:00:00,STOP,3848.63,Bad,-5.00,Bad,Bad,10.19,31.03,17.52,17.10,17.40,16.81
14-Sep-24 10:00:00,STOP,6924.85,Bad,-5.00,Bad,Bad,10.17,33.64,17.95,17.51,18.10,17.29
14-Sep-24 11:00:00,STOP,5651.46,Bad,-5.00,Bad,Bad,10.86,31.74,18.10,17.62,18.16,17.41
14-Sep-24 12:00:00,STOP,5567.17,Bad,-5.00,Bad,Bad,12.15,32.96,18.20,17.73,18.08,17.60
14-Sep-24 13:00:00,STOP,5856.81,Bad,-5.00,Bad,Bad,11.53,35.67,18.59,18.13,18.71,18.00
14-Sep-24 14:00:00,STOP,5430.58,Bad,-5.00,Bad,Bad,11.48,34.94,18.96,18.44,19.06,18.27
14-Sep-24 15:00:00,STOP,5748.53,Bad,-5.00,Bad,Bad,12.18,33.64,19.01,18.46,19.13,18.23
14-Sep-24 16:00:00,STOP,5743.82,Bad,-5.00,Bad,Bad,12.18,31.03,18.98,18.42,18.88,18.10
14-Sep-24 17:00:00,STOP,5605.68,Bad,-5.00,Bad,Bad,12.78,28.42,18.79,18.22,18.41,17.77
14-Sep-24 18:00:00,STOP,6113.91,Bad,-5.00,Bad,Bad,12.18,26.52,18.60,18.08,18.26,17.52
14-Sep-24 19:00:00,STOP,7462.41,Bad,-5.00,Bad,Bad,10.13,24.51,18.32,17.81,17.87,17.10
14-Sep-24 20:00:00,STOP,6683.73,Bad,-5.00,Bad,Bad,9.59,22.59,18.16,17.61,17.59,17.04
14-Sep-24 21:00:00,STOP,7329.02,Bad,-5.00,Bad,Bad,9.54,21.23,17.91,17.35,17.25,16.67
14-Sep-24 22:00:00,STOP,6734.57,Bad,-5.00,Bad,Bad,10.17,19.30,17.63,17.07,16.92,16.37
14-Sep-24 23:00:00,STOP,7247.32,Bad,-5.00,Bad,Bad,11.48,19.93,17.45,16.93,16.76,16.27
15-Sep-24 00:00:00,STOP,6964.39,Bad,-5.00,Bad,Bad,11.43,19.93,17.32,16.80,16.69,16.17
15-Sep-24 01:00:00,STOP,7036.34,Bad,-5.00,Bad,Bad,8.87,17.32,16.92,16.27,16.12,15.97
15-Sep-24 02:00:00,STOP,6848.52,Bad,-5.00,Bad,Bad,9.54,17.36,16.75,16.13,16.04,15.94
15-Sep-24 03:00:00,STOP,7023.80,Bad,-5.00,Bad,Bad,10.22,14.08,16.50,15.69,15.73,15.76
15-Sep-24 04:00:00,STOP,6991.64,Bad,-5.00,Bad,Bad,11.57,15.39,16.33,15.65,15.73,15.73
15-Sep-24 05:00:00,STOP,6936.46,Bad,-5.00,Bad,Bad,11.48,14.08,16.20,15.44,15.62,15.53
15-Sep-24 06:00:00,STOP,7105.04,Bad,-5.00,Bad,Bad,8.87,14.08,16.06,15.29,15.55,15.38
15-Sep-24 07:00:00,STOP,6769.60,Bad,-5.00,Bad,Bad,10.25,14.08,15.89,15.19,15.41,15.24
15-Sep-24 08:00:00,STOP,6046.37,Bad,-5.00,Bad,Bad,9.52,12.78,15.67,14.93,14.99,14.95
15-Sep-24 09:00:00,STOP,5925.37,Bad,-5.00,Bad,Bad,10.13,14.15,15.71,15.01,15.45,15.17
15-Sep-24 10:00:00,STOP,7060.32,Bad,-5.00,Bad,Bad,9.50,16.02,15.79,15.17,15.76,15.38
15-Sep-24 11:00:00,STOP,6287.27,Bad,-5.00,Bad,Bad,10.17,19.93,16.21,15.64,16.74,16.06
15-Sep-24 12:00:00,STOP,6021.19,Bad,-5.00,Bad,Bad,10.85,25.82,16.88,16.37,17.79,16.80
15-Sep-24 13:00:00,STOP,7711.39,Bad,-5.00,Bad,Bad,10.17,27.12,17.30,16.75,18.21,17.20
15-Sep-24 14:00:00,STOP,6757.00,Bad,-5.00,Bad,Bad,10.17,26.52,17.66,17.08,18.33,17.45
15-Sep-24 15:00:00,STOP,7067.64,Bad,-5.00,Bad,Bad,8.91,27.12,17.98,17.47,18.67,17.81
15-Sep-24 16:00:00,STOP,6520.33,Bad,-5.00,Bad,Bad,9.57,32.33,18.57,18.11,19.38,18.57
15-Sep-24 17:00:00,STOP,6822.55,Bad,-5.00,Bad,Bad,8.87,33.64,18.94,18.45,19.57,18.85
15-Sep-24 18:00:00,STOP,7041.30,Bad,-5.00,Bad,Bad,10.88,32.39,19.21,18.75,19.78,19.15
15-Sep-24 19:00:00,STOP,6795.81,Bad,-5.00,Bad,Bad,9.50,23.88,18.82,18.23,18.46,18.52
15-Sep-24 20:00:00,STOP,6982.62,Bad,-5.00,Bad,Bad,10.23,18.77,18.41,17.75,17.64,18.00
15-Sep-24 21:00:00,STOP,6827.41,Bad,-5.00,Bad,Bad,8.87,13.41,17.81,17.09,16.59,17.14
15-Sep-24 22:00:00,STOP,7038.71,Bad,-5.00,Bad,Bad,9.50,14.08,17.62,17.05,16.76,17.14
15-Sep-24 23:00:00,STOP,6941.15,Bad,-5.00,Bad,Bad,9.55,13.50,17.08,16.37,16.35,16.67
16-Sep-24 00:00:00,STOP,6970.85,Bad,-5.00,Bad,Bad,10.17,8.19,16.74,16.08,15.80,16.01
16-Sep-24 01:00:00,STOP,6921.54,Bad,-5.00,Bad,Bad,8.87,4.96,16.38,15.69,15.35,15.32
16-Sep-24 02:00:00,STOP,7039.04,Bad,-5.00,Bad,Bad,9.50,4.33,16.07,15.41,15.01,14.90
16-Sep-24 03:00:00,STOP,6668.92,Bad,-5.00,Bad,Bad,9.52,6.26,15.82,15.08,14.97,14.84
16-Sep-24 04:00:00,STOP,6997.52,Bad,-5.00,Bad,Bad,8.87,4.96,15.75,15.01,15.01,14.82
16-Sep-24 05:00:00,STOP,6997.01,Bad,-5.00,Bad,Bad,9.52,6.26,15.48,14.80,14.50,14.48
16-Sep-24 06:00:00,STOP,6782.98,Bad,-5.00,Bad,Bad,10.17,2.35,15.19,14.48,14.08,14.01
16-Sep-24 07:00:00,STOP,7184.04,Bad,-5.00,Bad,Bad,9.52,2.35,14.90,14.16,13.67,13.92
16-Sep-24 08:00:00,STOP,4943.40,Bad,-5.00,Bad,Bad,8.87,1.68,14.50,13.69,13.54,13.68
16-Sep-24 09:00:00,STOP,5883.82,Bad,-5.00,Bad,Bad,10.17,7.56,14.83,14.24,14.57,14.24
16-Sep-24 10:00:00,STOP,6854.04,Bad,-5.00,Bad,Bad,9.50,12.74,15.40,14.88,16.14,15.16
16-Sep-24 11:00:00,STOP,7172.65,Bad,-5.00,Bad,Bad,10.85,25.19,17.03,16.66,18.67,17.29
16-Sep-24 12:00:00,STOP,6730.67,Bad,-5.00,Bad,Bad,10.17,29.68,18.12,17.58,19.79,18.22
16-Sep-24 13:00:00,STOP,7003.61,Bad,-5.00,Bad,Bad,10.17,34.35,19.37,18.91,21.13,19.51
16-Sep-24 14:00:00,STOP,6643.04,Bad,-5.00,Bad,Bad,8.87,40.16,20.29,19.67,22.01,20.43
16-Sep-24 15:00:00,STOP,6631.35,Bad,-5.00,Bad,Bad,8.91,48.65,21.56,21.03,23.51,22.08
16-Sep-24 16:00:00,STOP,6994.37,Bad,-5.00,Bad,Bad,10.28,45.45,22.03,21.50,23.76,22.42
16-Sep-24 17:00:00,STOP,6695.37,Bad,-5.00,Bad,Bad,8.87,44.72,22.60,22.06,23.90,22.73
16-Sep-24 18:00:00,STOP,6972.19,Bad,-5.00,Bad,Bad,8.89,37.55,22.39,21.93,23.31,22.39
16-Sep-24 19:00:00,STOP,6777.14,Bad,-5.00,Bad,Bad,9.60,37.60,22.75,22.26,23.18,22.82
16-Sep-24 20:00:00,STOP,6658.92,Bad,-5.00,Bad,Bad,9.54,34.31,22.82,22.40,22.88,22.74
16-Sep-24 21:00:00,STOP,7206.30,Bad,-5.00,Bad,Bad,9.59,17.41,22.12,21.49,20.73,21.16
16-Sep-24 22:00:00,STOP,6702.01,Bad,-5.00,Bad,Bad,9.60,14.08,21.43,20.88,19.81,20.65
16-Sep-24 23:00:00,STOP,6978.93,Bad,-5.00,Bad,Bad,8.95,8.95,20.83,20.44,19.17,19.67
17-Sep-24 00:00:00,STOP,6973.32,Bad,-5.00,Bad,Bad,9.54,11.48,20.32,19.99,19.01,19.55
17-Sep-24 01:00:00,STOP,6789.07,Bad,-5.00,Bad,Bad,9.55,6.31,19.61,19.42,17.87,18.60
17-Sep-24 02:00:00,STOP,6875.88,Bad,-5.00,Bad,Bad,9.54,3.70,19.06,18.77,17.20,18.15
17-Sep-24 03:00:00,STOP,6933.40,Bad,-5.00,Bad,Bad,8.29,3.73,18.67,18.43,16.91,17.69
17-Sep-24 04:00:00,STOP,6867.57,Bad,-5.00,Bad,Bad,9.51,1.05,18.20,17.89,16.67,17.34
17-Sep-24 05:00:00,STOP,7018.33,Bad,-5.00,Bad,Bad,8.87,4.38,18.13,17.88,16.93,17.39
17-Sep-24 06:00:00,STOP,6933.82,Bad,-5.00,Bad,Bad,8.87,3.00,18.10,17.80,16.56,17.22
17-Sep-24 07:00:00,STOP,6942.06,Bad,-5.00,Bad,Bad,9.52,2.35,17.89,17.71,15.99,16.86
17-Sep-24 08:00:00,STOP,5161.31,Bad,-5.00,Bad,Bad,8.85,0.39,17.72,17.52,15.48,16.61
17-Sep-24 09:00:00,STOP,6694.67,Bad,-5.00,Bad,Bad,8.87,3.65,17.76,17.55,16.15,16.85
17-Sep-24 10:00:00,STOP,6491.18,Bad,-5.00,Bad,Bad,8.92,6.97,17.90,17.71,17.10,17.24
17-Sep-24 11:00:00,STOP,6053.75,Bad,-5.00,Bad,Bad,10.22,8.19,18.00,17.65,17.75,17.45
17-Sep-24 12:00:00,STOP,6682.58,-0.04,-5.00,0.25,-0.04,11.48,19.97,19.13,18.96,19.74,19.03
17-Sep-24 13:00:00,STOP,6979.38,-0.04,-5.00,0.25,-0.04,9.26,23.60,19.83,19.56,20.75,19.74
17-Sep-24 14:00:00,STOP,7232.91,-0.04,-5.00,0.25,-0.04,9.53,30.41,21.03,20.73,22.32,21.07
17-Sep-24 15:00:00,STOP,6773.88,-0.04,-5.00,0.25,-0.04,8.92,34.96,21.76,21.36,23.17,21.78
17-Sep-24 16:00:00,STOP,6886.48,-0.04,-5.00,0.25,-0.04,8.87,34.29,22.48,22.02,23.49,22.47
17-Sep-24 17:00:00,STOP,6932.67,-0.04,-5.00,0.25,-0.04,9.57,38.25,23.00,22.62,23.73,22.97
17-Sep-24 18:00:00,STOP,6943.08,-0.04,-5.00,0.25,-0.04,10.17,38.85,23.33,23.01,23.80,23.35
17-Sep-24 19:00:00,STOP,6441.83,-0.04,-5.00,0.24,-0.04,9.50,32.96,23.32,22.93,23.04,23.01
17-Sep-24 20:00:00,STOP,6043.37,-0.04,-5.00,0.24,-0.04,8.87,18.68,22.91,22.65,21.60,22.02
17-Sep-24 21:00:00,STOP,5950.17,-0.04,-5.00,0.23,-0.04,8.87,11.52,22.20,21.89,20.31,21.23
17-Sep-24 22:00:00,STOP,5490.18,-0.04,-5.00,0.24,-0.04,8.97,3.73,21.18,20.65,18.90,19.90
17-Sep-24 23:00:00,STOP,6163.57,-0.04,-5.00,0.23,-0.04,9.50,3.02,20.40,20.08,18.24,19.35
18-Sep-24 00:00:00,STOP,6495.93,-0.04,-5.00,0.23,-0.04,9.50,3.02,19.87,19.65,17.25,18.88
18-Sep-24 01:00:00,STOP,6787.75,-0.04,-5.00,0.22,-0.04,10.17,-0.26,19.39,19.29,17.03,18.05
18-Sep-24 02:00:00,STOP,7126.36,-0.04,-5.00,0.22,-0.04,8.87,-4.17,18.67,18.21,16.13,17.21
18-Sep-24 03:00:00,STOP,6913.22,-0.04,-5.00,0.22,-0.04,10.25,-5.42,18.03,17.60,15.40,16.58
18-Sep-24 04:00:00,STOP,6724.99,-0.04,-5.00,0.23,-0.04,10.17,-7.44,17.53,17.15,14.90,16.01
18-Sep-24 05:00:00,STOP,6529.93,-0.04,-5.00,0.23,-0.04,8.87,-11.99,16.86,16.23,14.37,15.10
18-Sep-24 06:00:00,STOP,6702.55,-0.04,-5.00,0.21,-0.04,8.87,-11.99,16.37,15.83,14.28,14.66
18-Sep-24 07:00:00,STOP,5615.25,-0.04,-5.00,0.22,-0.04,8.87,-13.29,15.80,15.23,13.74,13.95
18-Sep-24 08:00:00,STOP,4906.63,-0.04,-5.00,0.22,-0.04,10.17,-13.25,15.39,14.56,13.50,13.42
18-Sep-24 09:00:00,STOP,4804.65,-0.04,-5.00,0.23,-0.04,9.60,-8.70,15.51,14.93,14.70,14.23
18-Sep-24 10:00:00,STOP,6865.90,-0.04,-5.00,0.23,-0.04,10.20,-2.23,16.01,15.57,16.02,15.15
18-Sep-24 11:00:00,STOP,6601.60,-0.04,-5.00,0.23,-0.04,9.50,0.37,16.54,16.14,16.76,15.67
18-Sep-24 12:00:00,STOP,7260.70,-0.04,-5.00,0.21,-0.04,9.50,6.26,17.32,16.90,17.93,16.56
18-Sep-24 13:00:00,STOP,7577.53,-0.04,-5.00,0.22,-0.04,9.54,10.85,18.05,17.61,19.02,17.47
18-Sep-24 14:00:00,STOP,6572.66,-0.04,-5.00,0.22,-0.04,10.28,16.74,18.84,18.45,19.89,18.59
18-Sep-24 15:00:00,STOP,6216.57,-0.04,-5.00,0.21,-0.04,8.87,23.86,19.62,19.30,20.81,19.44
18-Sep-24 16:00:00,STOP,5878.61,-0.04,-5.00,0.22,-0.04,9.52,27.77,20.41,20.15,21.71,20.44
18-Sep-24 17:00:00,STOP,5286.35,-0.04,-5.00,0.22,-0.04,8.82,29.68,21.00,20.77,21.92,21.05
18-Sep-24 18:00:00,STOP,5920.74,-0.04,-5.00,0.22,-0.04,8.87,29.08,21.42,21.18,22.05,21.40
18-Sep-24 19:00:00,STOP,5213.43,-0.04,-5.00,0.21,-0.04,9.59,27.20,21.50,21.32,21.45,21.35
18-Sep-24 20:00:00,STOP,7058.57,-0.04,-5.00,0.21,-0.04,9.50,18.67,21.62,21.49,21.23,21.17
18-Sep-24 21:00:00,STOP,7085.90,-0.04,-5.00,0.22,-0.04,9.60,14.81,21.51,21.27,20.83,20.84
18-Sep-24 22:00:00,STOP,6709.44,-0.05,-5.00,0.21,-0.05,8.87,6.93,21.06,20.79,19.78,20.16
18-Sep-24 23:00:00,STOP,7174.25,-0.04,-5.00,0.22,-0.04,9.60,5.04,20.56,20.27,19.02,19.52
19-Sep-24 00:00:00,STOP,6822.04,-0.04,-5.00,0.21,-0.04,8.87,5.59,20.26,20.06,18.66,19.40
19-Sep-24 01:00:00,STOP,6962.34,-0.04,-5.00,0.22,-0.04,8.87,4.96,20.04,19.98,18.29,19.09
19-Sep-24 02:00:00,STOP,6797.54,-0.04,-5.00,0.21,-0.04,8.87,-0.88,19.51,19.35,17.31,18.28
19-Sep-24 03:00:00,STOP,6721.84,-0.04,-5.00,0.21,-0.04,10.17,-3.51,18.88,18.69,16.61,17.50
19-Sep-24 04:00:00,STOP,6600.68,-0.04,-5.00,0.22,-0.04,8.92,-6.07,18.42,18.24,16.12,16.95
19-Sep-24 05:00:00,STOP,6415.61,-0.04,-5.00,0.22,-0.04,9.51,-10.05,17.69,17.38,15.18,16.02
19-Sep-24 06:00:00,STOP,6306.60,-0.04,-5.00,0.21,-0.04,9.52,-7.43,17.24,17.01,15.04,15.68
19-Sep-24 07:00:00,STOP,5846.32,-0.04,-5.00,0.21,-0.04,9.52,-8.08,16.88,16.67,14.84,15.45
19-Sep-24 08:00:00,STOP,5672.39,-0.04,-5.00,0.21,-0.04,8.87,-8.75,16.59,16.37,14.66,15.28
19-Sep-24 09:00:00,STOP,4997.43,-0.04,-5.00,0.21,-0.04,8.87,-6.78,16.60,16.44,14.54,15.48
19-Sep-24 10:00:00,STOP,6098.51,-0.04,-5.00,0.21,-0.04,9.50,-7.41,16.47,16.33,14.66,15.42
19-Sep-24 11:00:00,STOP,6325.39,-0.04,-5.00,0.21,-0.04,8.87,-6.14,16.49,16.29,14.92,15.46
19-Sep-24 12:00:00,STOP,6015.86,-0.04,-5.00,0.21,-0.04,9.54,-4.17,16.66,16.53,15.39,15.76
19-Sep-24 13:00:00,STOP,5962.31,-0.03,-5.00,0.21,-0.03,8.87,1.68,17.14,16.97,16.83,16.47
19-Sep-24 14:00:00,STOP,6593.81,-0.04,-5.00,0.21,-0.04,10.80,6.92,17.99,17.76,18.64,17.52
19-Sep-24 15:00:00,STOP,6874.23,-0.04,-5.00,0.22,-0.04,10.22,16.10,19.11,18.81,20.50,18.93
19-Sep-24 16:00:00,STOP,7060.63,-0.04,-5.00,0.21,-0.04,9.57,22.61,20.33,20.16,22.07,20.45
19-Sep-24 17:00:00,STOP,6818.18,-0.04,-5.00,0.22,-0.04,10.28,29.73,21.45,21.17,23.14,21.53
19-Sep-24 18:00:00,STOP,6821.18,-0.04,-5.00,0.21,-0.04,8.92,27.17,22.05,21.70,23.11,22.01
19-Sep-24 19:00:00,STOP,6848.91,-0.04,-5.00,0.21,-0.04,9.54,26.49,22.19,21.78,22.73,22.04
19-Sep-24 20:00:00,STOP,6873.91,-0.04,-5.00,0.22,-0.04,9.28,21.59,22.26,22.01,22.31,21.97
19-Sep-24 21:00:00,STOP,6909.13,-0.04,-5.00,0.21,-0.04,8.89,15.46,22.00,21.71,21.13,21.40
19-Sep-24 22:00:00,STOP,7018.34,-0.04,-5.00,0.21,-0.04,8.87,11.48,21.78,21.53,20.25,20.93
19-Sep-24 23:00:00,STOP,6844.80,-0.04,-5.00,0.21,-0.04,9.54,8.24,21.55,21.31,20.02,20.69
20-Sep-24 00:00:00,STOP,6903.83,-0.04,-5.00,0.22,-0.04,9.65,2.44,20.97,20.60,19.28,20.07
20-Sep-24 01:00:00,STOP,6889.25,-0.04,-5.00,0.20,-0.04,8.95,3.03,20.64,20.42,18.91,19.63
20-Sep-24 02:00:00,STOP,6799.53,-0.04,-5.00,0.21,-0.04,9.50,1.10,20.27,20.11,18.26,19.26
20-Sep-24 03:00:00,STOP,6938.81,-0.04,-5.00,0.21,-0.04,9.55,-2.86,19.60,19.41,17.19,18.39
20-Sep-24 04:00:00,STOP,6845.77,-0.04,-5.00,0.21,-0.04,9.57,-0.86,19.35,19.35,17.23,18.46
20-Sep-24 05:00:00,STOP,7074.56,-0.04,-5.00,0.21,-0.04,8.87,-4.82,19.03,18.86,16.84,17.84
20-Sep-24 06:00:00,STOP,6902.71,-0.04,-5.00,0.21,-0.04,10.17,-7.43,18.33,18.14,15.77,16.73
20-Sep-24 07:00:00,STOP,6836.92,-0.04,-5.00,0.21,-0.04,8.87,-8.73,17.91,17.71,15.45,16.52
20-Sep-24 08:00:00,STOP,5804.29,-0.04,-5.00,0.22,-0.04,10.17,-10.69,17.44,17.13,15.21,16.00
20-Sep-24 09:00:00,STOP,6400.00,-0.04,-5.00,0.21,-0.04,9.50,-9.38,17.19,16.95,15.36,15.98
20-Sep-24 10:00:00,STOP,6348.65,-0.04,-5.00,0.21,-0.04,8.87,-4.84,17.60,17.45,16.51,16.67
20-Sep-24 11:00:00,STOP,7254.06,-0.04,-5.00,0.21,-0.04,10.80,-3.49,17.81,17.58,16.83,16.82
20-Sep-24 12:00:00,STOP,6978.05,-0.04,-5.00,0.21,-0.04,9.55,1.14,18.38,18.12,17.83,17.52
